constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: UCBtuned , CP DavorTom , CPT Davor , Reset SingleMovingAvg
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  
MABsolver_config: params: weights:  [  0.800000  ]  [  1.600000  ]  [  0.900000  ]  [  30.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   274    52000.64   2851.86     90.92     46.72           85.46     71.89     61.53     11.45      4.95     73.37     38.68     81.01     88.47     42.05     98.93     97.09     13.36     99.60     15.11     13.43     58.91     11.39     50.73     18.69     33.61     16.32     86.46     12.66     93.40     37.68     28.51     52.17     23.21     35.12    -15.03     20.34     17.95     80.53     78.81     48.91     42.01 
   275    52000.18   2852.32     90.92     46.73           85.54     72.06     61.48     11.20      4.67     73.45     38.84     80.98     88.49     41.92     98.91     97.13     14.55     99.60     14.76     13.16     58.80     11.27     51.02     18.34     33.79     16.35     86.46     12.67     93.40     37.60     28.81     52.27     23.36     34.84    -15.00     20.37     17.78     80.53     78.79     48.78     42.00 
   276    51999.76   2852.74     90.92     46.72           85.54     72.06     61.57     10.94      4.43     73.42     39.02     80.98     88.55     41.90     98.92     97.11     14.78     99.60     14.71     13.14     58.70     11.52     51.48     17.86     33.54     16.35     86.46     12.71     93.40     37.38     28.85     52.20     23.43     34.55    -15.02     20.52     17.92     80.57     78.74     48.76     42.03 
   277    52000.36   2852.14     90.92     46.77           85.59     72.10     61.39     11.11      4.41     73.49     39.11     80.97     88.51     41.90     98.93     97.10     16.10     99.60     14.87     12.97     58.69     11.62     51.22     17.82     33.31     16.38     86.44     12.89     93.40     37.52     28.85     52.15     23.38     34.76    -15.02     20.67     18.23     80.57     78.71     48.82     42.00 
   278    51999.64   2852.86     90.92     46.76           85.60     72.01     61.45     11.30      4.68     73.62     38.96     80.92     88.44     41.83     98.95     97.10     16.40     99.60     15.04     12.71     58.74     11.73     50.99     17.68     33.27     16.37     86.50     12.93     93.40     37.46     28.73     52.27     23.32     34.58    -15.02     20.46     18.15     80.53     78.76     48.84     41.99 
   279    51999.20   2853.30     90.92     46.80           85.53     72.07     61.37     11.44      4.64     73.49     38.96     80.85     88.46     41.95     98.96     97.11     17.28     99.60     15.13     13.02     58.72     11.83     51.08     17.51     33.51     16.39     86.51     12.79     93.40     37.51     28.71     52.05     23.16     34.80    -15.02     20.33     18.50     80.49     78.75     48.90     41.98 
   280    51998.76   2853.74     90.92     46.80           85.57     72.12     61.36     11.73      4.88     73.45     38.89     80.86     88.44     41.92     98.95     97.13     17.57     99.60     15.14     12.52     58.55     12.07     50.89     17.48     33.57     16.40     86.47     12.87     93.40     37.47     29.14     51.40     23.32     34.67    -15.02     20.48     18.00     80.45     78.72     48.96     42.04 
   281    51999.14   2853.36     90.92     46.81           85.59     72.02     61.52     11.60      4.61     73.56     38.98     80.86     88.39     41.92     98.97     97.14     17.30     99.60     15.44     12.79     58.62     11.96     50.63     17.19     34.29     16.40     86.50     12.91     93.40     37.41     29.33     50.95     23.48     34.82    -15.00     20.57     18.15     80.40     78.73     48.94     42.09 
   282    51999.32   2853.18     90.92     46.74           85.59     72.20     61.47     11.77      4.31     73.59     38.84     80.85     88.37     41.82     98.96     97.15     15.82     99.60     15.25     12.77     58.68     12.13     50.06     16.89     33.76     16.39     86.52     13.06     93.40     37.32     29.00     51.23     23.77     34.92    -15.03     20.79     17.86     80.39     78.75     48.96     42.08 
   283    51998.98   2853.52     90.91     46.72           85.60     72.26     61.65     11.70      4.32     73.58     38.85     80.93     88.44     41.89     98.97     97.16     16.89     99.60     15.34     12.32     58.73     11.52     49.88     16.57     33.57     16.37     86.53     13.05     93.40     37.43     28.68     51.26     23.77     34.99    -15.07     20.56     17.78     80.41     78.72     49.01     42.01 
   284    51998.96   2853.54     90.92     46.75           85.61     72.34     61.84     11.69      4.58     73.62     38.84     80.91     88.47     41.85     98.97     97.16     16.69     99.60     15.28     12.39     58.65     11.41     49.95     16.75     34.06     16.37     86.48     13.05     93.40     37.54     28.83     51.20     23.60     34.99    -15.05     20.66     17.90     80.39     78.68     49.10     41.99 
   285    51998.74   2853.76     90.92     46.67           85.51     72.31     61.85     11.52      4.85     73.62     38.82     80.88     88.48     41.77     98.98     97.18     14.88     99.60     15.16     12.61     58.59     11.58     50.19     16.73     33.67     16.41     86.44     12.95     93.40     37.51     28.49     51.07     23.39     34.79    -15.02     20.82     17.64     80.36     78.73     49.13     42.04 
   286    51998.91   2853.59     90.92     46.66           85.59     72.43     61.92     11.57      4.91     73.57     38.67     80.91     88.43     41.59     98.95     97.19     13.85     99.60     15.38     12.82     58.67     11.82     50.13     16.70     33.76     16.45     86.48     12.83     93.40     37.54     28.06     51.02     23.64     34.81    -15.03     21.00     17.51     80.39     78.69     49.14     42.04 
   287    51998.21   2854.29     90.91     46.62           85.67     72.38     61.96     11.60      4.80     73.71     38.47     80.90     88.41     41.61     98.96     97.20     13.94     99.60     15.61     12.29     58.36     11.71     50.03     16.66     33.66     16.45     86.50     12.64     93.40     37.16     27.87     51.18     23.54     34.91    -15.03     21.09     17.34     80.37     78.67     49.09     42.14 
   288    51999.02   2853.48     90.92     46.62           85.72     72.46     61.89     11.56      4.92     73.78     38.59     80.98     88.47     41.66     98.95     97.25     13.47     99.60     15.35     12.18     58.49     11.60     50.19     16.66     33.58     16.48     86.47     12.73     93.40     37.24     28.02     51.25     23.51     35.01    -15.03     20.93     17.22     80.33     78.69     49.15     42.19 
   289    52000.09   2852.41     90.92     46.59           85.80     72.46     62.01     11.63      5.29     73.82     38.52     81.03     88.50     41.79     98.94     97.27     12.94     99.60     15.22     12.16     58.52     11.70     49.49     16.48     33.26     16.44     86.51     12.88     93.40     37.29     27.94     51.27     23.63     35.08    -15.02     20.78     16.90     80.31     78.72     49.18     42.24 
   290    52000.15   2852.35     90.91     46.59           85.84     72.29     61.96     11.81      4.92     73.86     38.37     81.05     88.52     41.69     98.96     97.26     12.90     99.60     15.24     12.23     58.37     11.03     49.41     16.58     33.60     16.46     86.47     12.83     93.40     37.35     28.24     51.54     23.55     35.08    -15.00     20.95     17.07     80.35     78.69     49.26     42.17 
   291    52000.72   2851.78     90.91     46.54           85.95     72.49     61.63     11.67      5.08     73.97     38.23     81.01     88.54     41.65     98.97     97.25     12.30     99.60     15.26     11.84     58.41     10.72     48.66     16.79     33.25     16.45     86.48     12.83     93.40     37.36     28.29     51.62     23.38     35.15    -14.97     21.05     16.97     80.38     78.70     49.28     42.19 
   292    52001.01   2851.49     90.91     46.52           85.97     72.56     61.53     11.69      5.25     74.00     38.41     81.04     88.59     41.69     98.99     97.25     11.92     99.60     14.93     11.69     58.25     11.16     49.21     16.83     32.85     16.47     86.48     12.77     93.40     37.38     27.80     51.53     23.28     34.96    -14.97     21.17     16.93     80.41     78.68     49.28     42.16 
   293    52000.58   2851.92     90.91     46.49           85.97     72.55     61.52     11.84      5.23     74.03     38.41     81.06     88.63     41.73     98.99     97.28     11.19     99.60     15.15     11.40     58.16     10.92     48.78     17.43     32.97     16.43     86.47     12.66     93.40     37.38     27.78     51.72     23.41     34.76    -14.97     21.29     16.62     80.36     78.65     49.31     42.14 
   294    51999.68   2852.82     90.91     46.47           86.08     72.58     61.64     11.82      5.22     73.99     38.36     81.12     88.69     41.78     99.01     97.25     11.22     99.60     15.10     11.61     57.87     10.95     49.00     17.40     33.88     16.43     86.48     12.63     93.40     37.41     26.73     51.47     23.13     34.49    -14.96     21.34     16.48     80.33     78.67     49.19     42.10 
   295    51999.54   2852.96     90.91     46.53           85.99     72.68     61.86     11.95      5.65     74.00     38.49     81.07     88.73     41.79     99.01     97.27     11.59     99.60     15.32     11.77     57.89     10.64     49.19     17.41     34.10     16.43     86.46     12.58     93.40     37.44     26.57     51.49     22.98     34.51    -14.99     21.47     16.79     80.29     78.65     49.19     42.14 
   296    51998.55   2853.95     90.91     46.51           85.97     72.56     61.89     12.10      5.54     74.02     38.41     81.08     88.71     41.80     99.01     97.28     12.03     99.60     15.27     11.98     57.84     10.54     49.20     17.59     33.27     16.41     86.45     12.44     93.40     37.46     26.40     51.50     23.14     34.38    -15.00     21.58     16.87     80.23     78.69     49.14     42.06 
   297    51998.71   2853.79     90.92     46.55           85.91     72.58     61.96     12.27      5.31     74.06     38.57     81.12     88.70     41.86     99.01     97.32     10.57     99.60     15.42     12.19     57.86     10.77     49.84     17.62     33.68     16.40     86.48     12.49     93.40     37.15     27.05     51.58     23.30     34.17    -15.00     21.58     17.33     80.22     78.64     49.11     42.10 
   298    51998.10   2854.40     90.92     46.54           85.95     72.81     62.07     12.09      5.24     74.00     38.54     81.14     88.67     41.93     99.02     97.34     10.94     99.60     15.30     12.44     57.90     10.94     50.13     17.31     33.37     16.40     86.46     12.38     93.40     37.23     27.11     50.90     23.42     34.18    -15.01     21.66     17.17     80.18     78.62     49.21     42.02 
   299    51998.07   2854.43     90.92     46.54           86.05     72.76     61.93     12.19      5.39     74.03     38.43     81.10     88.70     41.92     99.01     97.29     11.30     99.60     15.12     12.60     57.66     10.84     49.87     17.74     33.48     16.42     86.42     12.54     93.40     37.32     26.41     51.08     23.65     33.91    -15.04     21.55     17.33     80.19     78.64     49.23     42.09 
   300    51996.78   2855.72     90.91     46.49           86.02     72.80     62.04     12.12      5.54     73.86     38.47     81.02     88.70     41.84     99.02     97.28     10.40     99.60     14.93     12.49     57.74     10.73     49.98     17.32     33.36     16.40     86.40     12.63     93.40     37.41     26.12     51.06     23.58     33.86    -15.03     21.42     17.38     80.17     78.61     49.26     42.07 
   301    51998.03   2854.47     90.92     46.47           86.01     72.68     62.09     12.33      5.87     73.94     38.65     81.08     88.77     41.85     99.03     97.27      8.77     99.60     15.22     12.74     57.67     10.63     49.81     17.46     32.70     16.36     86.39     12.76     93.40     37.38     26.35     51.07     23.51     33.91    -15.02     21.30     17.41     80.20     78.63     49.24     42.14 
   302    51997.17   2855.33     90.92     46.50           85.99     72.75     62.02     12.27      6.27     73.83     38.42     81.15     88.78     41.94     99.01     97.27      9.74     99.60     14.90     12.54     57.68     10.46     49.54     17.32     33.14     16.38     86.34     12.81     93.40     37.37     27.05     51.03     23.49     34.06    -15.03     21.22     17.55     80.18     78.59     49.30     42.08 
   303    51998.69   2853.81     90.92     46.51           85.92     72.90     61.93     12.33      6.09     73.86     38.60     81.16     88.73     42.02     99.02     97.30     11.42     99.60     14.92     12.04     57.63     10.63     49.56     17.14     32.81     16.40     86.38     12.88     93.40     37.12     26.26     51.07     23.71     34.20    -15.03     21.30     17.41     80.22     78.64     49.24     42.11 
   304    51997.68   2854.82     90.92     46.53           85.84     72.75     61.64     12.30      6.25     73.81     38.73     80.97     88.71     41.92     99.00     97.26     12.57     99.60     14.93     11.80     57.50     11.18     48.96     16.80     33.29     16.38     86.35     12.88     93.40     37.14     26.44     51.23     23.84     34.21    -15.04     21.13     17.67     80.26     78.59     49.30     42.17 
   305    51997.67   2854.83     90.92     46.55           85.84     72.81     61.79     12.31      6.03     73.62     38.80     81.02     88.76     42.11     99.00     97.29     13.05     99.60     15.15     12.00     57.70     10.62     49.05     16.66     33.35     16.37     86.30     13.03     93.40     37.14     26.48     51.41     23.69     34.40    -15.06     20.96     17.41     80.26     78.55     49.31     42.22 
   306    51997.66   2854.84     90.92     46.56           85.75     72.85     61.78     12.48      5.77     73.68     38.79     80.99     88.79     42.16     98.99     97.27     13.07     99.60     14.97     12.20     57.92     10.65     48.45     16.97     33.54     16.38     86.29     13.03     93.40     37.17     26.14     51.47     23.61     34.42    -15.08     21.07     17.75     80.27     78.54     49.31     42.15 
   307    51997.85   2854.65     90.92     46.61           85.91     72.78     61.92     12.17      5.68     73.82     38.87     80.93     88.73     42.14     99.00     97.26     14.33     99.60     14.98     12.05     58.01     10.62     48.46     16.98     33.42     16.37     86.28     13.31     93.40     37.16     26.45     51.74     23.56     34.43    -15.08     20.87     17.97     80.31     78.55     49.37     42.08 
   308    51997.85   2854.65     90.92     46.61           85.99     72.75     61.92     12.17      5.66     73.88     38.94     81.00     88.73     42.15     98.99     97.25     14.35     99.60     15.00     11.99     58.08     10.52     48.32     17.02     33.97     16.41     86.31     13.31     93.40     37.24     26.27     51.76     23.19     34.33    -15.09     20.96     17.93     80.32     78.53     49.31     42.08 
   309    51998.90   2853.60     90.93     46.62           86.08     72.73     61.89     11.95      5.59     74.01     39.10     81.03     88.78     42.23     98.98     97.27     14.17     99.60     14.63     12.36     58.09     10.36     47.79     17.16     34.14     16.40     86.33     13.24     93.40     37.32     26.31     52.15     23.32     34.15    -15.10     20.90     18.21     80.34     78.54     49.37     42.04 
   310    51998.23   2854.27     90.93     46.61           86.09     72.77     61.83     11.80      5.32     74.13     39.09     80.96     88.86     42.21     98.99     97.26     14.84     99.60     14.58     12.56     58.01     10.58     47.80     17.17     33.94     16.42     86.35     13.36     93.40     37.14     26.06     52.02     23.08     34.32    -15.10     20.96     18.11     80.37     78.50     49.34     42.00 
   311    51998.49   2854.01     90.92     46.62           86.27     72.93     61.71     11.72      5.14     74.17     39.15     80.94     88.92     42.24     98.98     97.25     15.88     99.60     14.86     12.33     57.96     10.29     47.72     17.20     33.45     16.40     86.35     13.45     93.40     37.11     26.15     52.17     22.95     34.09    -15.07     20.76     18.08     80.40     78.52     49.29     42.01 
   312    51998.31   2854.19     90.93     46.66           86.30     73.06     61.75     11.72      5.20     74.13     39.28     80.98     88.98     42.26     98.99     97.21     16.79     99.60     15.19     12.14     57.94     10.45     47.77     17.09     33.90     16.39     86.35     13.58     93.40     37.10     26.24     51.89     22.77     34.13    -15.12     20.85     18.00     80.41     78.50     49.29     41.96 
   313    51997.28   2855.22     90.92     46.64           86.26     72.76     61.81     11.74      5.02     74.22     39.13     80.98     88.91     42.35     98.98     97.20     17.19     99.60     15.34     12.25     57.79     10.10     47.34     17.10     34.01     16.42     86.33     13.57     93.40     37.10     26.42     51.74     22.70     34.11    -15.10     20.91     18.01     80.37     78.49     49.31     41.89 
   314    51998.64   2853.86     90.93     46.66           86.26     72.63     61.87     12.00      5.02     74.25     39.26     80.97     88.95     42.46     98.99     97.14     17.39     99.60     15.29     12.65     57.74     10.89     46.80     17.38     33.30     16.46     86.33     13.46     93.40     37.27     26.13     52.09     22.82     34.11    -15.12     20.82     17.73     80.38     78.54     49.35     41.92 
   315    51998.86   2853.64     90.93     46.67           86.33     72.74     62.03     12.00      5.20     74.30     38.91     80.84     88.96     42.48     98.99     97.13     18.03     99.60     15.11     12.55     57.70     10.73     46.80     17.38     33.10     16.47     86.32     13.57     93.40     37.28     25.77     52.12     22.84     34.23    -15.14     20.97     17.80     80.41     78.57     49.40     41.85 
   316    51999.63   2852.87     90.93     46.65           86.23     72.76     62.13     11.92      4.82     74.24     38.96     80.83     88.98     42.55     98.98     97.14     17.66     99.60     15.00     12.74     57.84     10.57     46.74     17.32     33.06     16.49     86.31     13.56     93.40     37.30     26.11     51.65     22.63     34.41    -15.12     21.12     17.65     80.38     78.61     49.47     41.90 
   317    51999.98   2852.52     90.93     46.65           86.26     72.68     62.27     11.99      4.91     74.32     39.07     80.81     89.08     42.63     99.00     97.16     17.22     99.60     15.02     12.89     57.71     10.66     47.02     17.22     32.52     16.48     86.30     13.44     93.40     37.43     26.17     51.45     22.68     34.58    -15.11     21.27     17.55     80.36     78.63     49.38     41.82 
   318    51999.10   2853.40     90.93     46.65           86.14     72.71     62.28     12.32      5.08     74.36     39.19     80.77     89.00     42.50     99.00     97.15     18.36     99.60     14.65     12.91     57.22     11.19     47.04     17.00     32.35     16.52     86.28     13.41     93.40     37.54     25.95     51.59     22.73     34.32    -15.14     21.12     17.34     80.40     78.62     49.44     41.76 
   319    51998.79   2853.71     90.93     46.68           86.16     72.76     62.23     12.30      5.09     74.36     38.86     80.75     88.97     42.50     98.99     97.19     18.68     99.60     14.92     12.73     57.36     11.10     47.18     16.97     32.61     16.52     86.24     13.36     93.40     37.64     25.93     51.78     22.89     34.25    -15.16     21.21     17.43     80.35     78.65     49.45     41.78 
   320    51998.84   2853.66     90.93     46.69           86.13     72.75     62.46     11.72      5.00     74.28     38.91     80.79     88.97     42.38     98.98     97.19     18.62     99.60     14.81     13.04     57.43     11.12     47.18     16.99     32.95     16.52     86.23     13.38     93.40     37.69     26.12     51.92     22.92     34.34    -15.15     21.07     17.42     80.38     78.61     49.52     41.80 
   321    51999.37   2853.13     90.94     46.73           86.16     72.46     62.52     11.69      5.12     74.39     38.99     80.74     89.05     42.39     98.98     97.18     20.31     99.60     14.33     13.31     57.53     10.97     47.57     16.80     32.44     16.54     86.18     13.47     93.40     37.70     26.26     52.03     22.76     34.53    -15.17     20.87     17.43     80.43     78.64     49.58     41.76 
   322    51998.94   2853.56     90.93     46.69           86.27     72.57     62.52     11.51      4.90     74.49     39.04     80.72     89.08     42.48     98.97     97.24     19.75     99.60     14.29     13.33     57.61     10.75     47.47     16.80     32.27     16.51     86.19     13.46     93.40     37.54     25.96     52.18     22.62     34.67    -15.17     20.75     17.42     80.43     78.62     49.62     41.69 
   323    51999.41   2853.09     90.94     46.74           86.31     72.49     62.46     11.86      4.83     74.46     39.17     80.75     89.03     42.45     98.97     97.22     20.80     99.60     14.67     13.35     57.63     11.15     47.39     16.61     32.09     16.53     86.18     13.49     93.40     37.71     25.75     52.42     22.48     34.75    -15.18     20.65     17.27     80.46     78.60     49.71     41.69 
   324    51999.47   2853.03     90.94     46.67           86.35     72.58     62.48     11.65      5.09     74.42     39.19     80.76     89.06     42.42     98.97     97.20     19.26     99.60     14.81     12.96     57.64     11.23     47.46     16.16     31.43     16.54     86.17     13.83     93.40     37.71     25.55     52.48     22.22     34.87    -15.18     20.70     17.24     80.50     78.62     49.73     41.59 
   325    51998.83   2853.67     90.94     46.68           86.25     72.61     62.47     11.67      5.47     74.52     39.19     80.74     89.11     42.49     98.97     97.22     19.57     99.60     14.95     12.98     57.43     11.26     47.37     15.97     31.72     16.54     86.16     13.87     93.40     37.53     25.93     52.38     22.26     34.81    -15.21     20.54     17.09     80.52     78.60     49.68     41.59 
   326    52000.73   2851.77     90.94     46.75           86.32     72.71     62.40     11.64      5.42     74.52     39.20     80.82     89.12     42.43     98.97     97.19     20.00     99.60     14.97     13.29     57.50     10.92     47.56     16.00     32.69     16.54     86.18     13.68     93.40     37.62     25.81     52.59     22.33     34.88    -15.18     20.64     17.31     80.54     78.63     49.72     41.63 
   327    52001.79   2850.71     90.95     46.73           86.24     72.49     62.49     11.65      5.45     74.60     39.20     80.83     89.08     42.55     98.97     97.19     18.72     99.60     14.86     13.27     57.57     11.19     47.54     16.11     32.67     16.56     86.19     13.65     93.40     37.59     25.55     52.69     22.46     35.05    -15.17     20.70     17.58     80.55     78.67     49.74     41.58 
   328    52001.66   2850.84     90.94     46.72           86.27     72.31     62.42     11.83      5.27     74.57     39.00     80.84     89.04     42.60     98.96     97.19     18.48     99.60     15.06     12.97     57.77     11.16     47.76     16.11     32.66     16.54     86.22     13.70     93.40     37.59     25.69     52.41     22.63     34.97    -15.18     20.61     17.80     80.59     78.67     49.75     41.54 
   329    52000.01   2852.49     90.94     46.70           86.18     72.49     62.36     11.90      5.22     74.50     38.93     80.87     89.09     42.62     98.96     97.21     18.12     99.60     15.38     12.99     57.86     10.82     47.59     15.96     32.50     16.54     86.22     13.70     93.40     37.49     26.20     52.27     22.65     35.03    -15.16     20.51     17.71     80.54     78.62     49.61     41.51 
   330    51999.33   2853.17     90.94     46.70           86.19     72.47     62.48     11.90      5.02     74.44     39.05     80.89     89.12     42.69     98.97     97.20     17.39     99.60     15.21     13.09     57.84     10.97     47.42     16.34     32.41     16.55     86.23     13.73     93.40     37.50     26.76     52.44     22.32     35.21    -15.18     20.37     17.83     80.49     78.59     49.59     41.51 
   331    52000.66   2851.84     90.95     46.74           86.15     72.53     62.52     11.87      5.09     74.45     39.11     80.93     89.19     42.78     98.97     97.21     17.76     99.60     15.35     12.99     58.02     10.76     47.20     16.51     32.88     16.55     86.20     13.76     93.40     37.65     26.32     52.60     22.44     35.09    -15.17     20.43     18.07     80.45     78.64     49.58     41.60 
   332    52000.37   2852.13     90.95     46.74           86.08     72.38     62.61     11.86      5.24     74.42     38.96     80.92     89.23     42.76     98.96     97.24     17.71     99.60     15.48     13.29     58.09     10.90     47.08     16.43     32.77     16.55     86.17     13.85     93.40     37.76     26.14     52.68     22.40     35.17    -15.15     20.29     17.83     80.49     78.61     49.57     41.58 
   333    52000.34   2852.16     90.94     46.70           86.06     72.42     62.59     11.70      5.01     74.43     38.91     80.92     89.19     42.58     98.96     97.24     16.88     99.60     15.62     13.03     58.26     10.93     46.90     16.97     32.68     16.60     86.20     13.98     93.40     37.87     25.76     52.58     22.26     35.05    -15.17     20.17     18.09     80.50     78.62     49.65     41.59 
   334    52000.15   2852.35     90.94     46.71           85.95     72.44     62.66     11.59      5.27     74.43     38.91     80.92     89.11     42.67     98.95     97.27     18.14     99.60     15.87     12.93     58.25     10.72     46.77     17.02     32.22     16.63     86.21     14.01     93.40     37.91     25.30     52.06     22.19     35.18    -15.18     20.00     18.26     80.53     78.58     49.75     41.57 
   335    52000.12   2852.38     90.94     46.69           85.91     72.40     62.57     11.82      4.88     74.25     38.98     81.01     89.15     42.65     98.94     97.28     18.03     99.60     15.64     13.11     58.13     10.87     46.52     16.94     31.99     16.61     86.23     13.97     93.40     38.01     25.40     52.27     22.23     35.29    -15.15     19.85     18.38     80.50     78.55     49.79     41.61 
   336    52001.14   2851.36     90.95     46.70           85.86     72.46     62.61     11.83      5.09     74.25     39.11     81.04     89.18     42.78     98.97     97.28     18.10     99.60     15.65     13.02     57.85     10.71     46.73     17.07     31.98     16.62     86.22     13.92     93.40     37.87     25.35     52.51     22.05     35.17    -15.12     19.94     18.41     80.55     78.57     49.76     41.61 
   337    52001.01   2851.49     90.95     46.70           85.73     72.44     62.57     11.65      5.16     74.26     39.18     81.05     89.22     42.79     98.97     97.26     18.46     99.60     15.55     13.35     57.93     10.45     46.98     17.19     31.92     16.57     86.21     13.97     93.40     37.82     25.39     52.20     22.06     34.93    -15.13     19.87     18.41     80.50     78.60     49.80     41.66 
   338    52000.64   2851.86     90.94     46.73           85.87     72.44     62.60     11.85      4.80     74.39     39.23     81.00     89.15     42.78     98.99     97.27     18.58     99.60     15.62     13.49     58.02     10.30     47.44     17.37     32.09     16.56     86.21     13.84     93.40     37.52     25.84     52.22     21.86     34.81    -15.14     19.96     18.36     80.54     78.57     49.82     41.62 
   339    52000.38   2852.12     90.94     46.68           85.75     72.53     62.61     11.70      4.57     74.40     39.06     81.02     89.16     42.70     98.99     97.26     17.40     99.60     15.75     13.79     58.05     10.38     47.36     17.03     32.32     16.57     86.25     13.88     93.40     37.49     25.67     51.69     21.91     34.95    -15.11     19.82     18.61     80.58     78.55     49.78     41.61 
   340    52000.91   2851.59     90.95     46.68           85.66     72.51     62.67     11.69      4.59     74.50     38.97     81.00     89.13     42.82     99.00     97.24     17.41     99.60     15.47     13.92     58.21     10.18     47.08     16.99     32.59     16.54     86.25     14.10     93.40     37.57     25.35     51.81     22.01     35.08    -15.12     19.75     18.77     80.61     78.54     49.71     41.68 
   341    52001.32   2851.18     90.95     46.71           85.80     72.61     62.74     11.77      4.74     74.47     38.98     80.95     89.11     42.94     98.98     97.26     17.24     99.60     15.72     13.86     58.40     10.67     47.67     17.11     32.11     16.55     86.26     14.03     93.40     37.74     25.26     51.33     21.94     35.06    -15.10     19.85     18.75     80.60     78.51     49.74     41.71 
   342    52000.94   2851.56     90.95     46.71           85.83     72.66     62.81     11.63      4.66     74.34     38.99     80.92     89.02     42.92     99.00     97.24     17.25     99.60     15.96     13.76     58.53     10.58     47.49     17.13     32.21     16.56     86.23     13.96     93.40     37.75     25.18     51.34     21.96     35.15    -15.11     19.76     18.96     80.62     78.50     49.75     41.71 
   343    52000.74   2851.76     90.95     46.68           85.98     72.66     62.64     11.71      4.88     74.38     39.13     80.96     89.01     42.99     99.00     97.26     17.03     99.60     15.63     13.86     58.14     10.20     47.17     17.54     31.78     16.57     86.23     14.02     93.40     37.53     25.19     51.42     21.99     34.90    -15.09     19.78     19.02     80.64     78.47     49.65     41.74 
   344    52001.38   2851.12     90.95     46.68           86.04     72.76     62.82     11.68      4.60     74.39     39.13     80.95     89.01     42.99     98.99     97.27     17.38     99.60     15.12     13.76     58.28     10.58     47.27     17.45     31.67     16.54     86.21     13.95     93.40     37.50     25.18     51.29     22.06     35.14    -15.08     19.87     18.82     80.66     78.50     49.63     41.70 
   345    52001.57   2850.93     90.95     46.69           86.16     72.65     62.92     11.88      4.72     74.42     39.19     80.97     88.95     42.99     98.99     97.30     16.99     99.60     14.96     14.01     58.38     10.32     47.57     17.25     31.66     16.56     86.22     14.06     93.40     37.58     25.09     51.36     22.02     35.06    -15.10     19.96     18.97     80.68     78.49     49.65     41.66 
   346    52002.53   2849.97     90.96     46.74           86.16     72.67     62.87     11.93      4.56     74.53     39.28     80.95     88.99     43.03     98.99     97.31     17.86     99.60     14.68     13.99     58.50     10.40     48.01     17.35     31.58     16.55     86.22     14.18     93.40     37.52     25.18     51.44     21.94     35.32    -15.08     20.01     19.01     80.63     78.50     49.74     41.67 
   347    52002.33   2850.17     90.96     46.73           86.18     72.63     62.88     11.81      4.63     74.45     39.27     80.96     89.00     43.00     98.99     97.31     17.18     99.60     14.93     13.93     58.39     10.20     47.76     17.63     31.69     16.56     86.23     14.26     93.40     37.55     25.28     51.49     21.75     35.25    -15.06     20.00     19.15     80.59     78.48     49.77     41.74 
   348    52001.34   2851.16     90.96     46.71           86.18     72.65     62.61     11.94      4.89     74.43     39.50     80.93     88.97     42.95     99.00     97.25     17.70     99.60     14.66     13.87     58.09     10.29     47.53     17.53     31.45     16.59     86.19     14.30     93.40     37.34     25.16     51.55     21.84     35.03    -15.05     20.01     19.35     80.56     78.45     49.83     41.73 
   349    52001.25   2851.25     90.96     46.68           86.19     72.63     62.64     12.02      5.00     74.42     39.54     80.91     88.96     42.96     99.00     97.26     16.96     99.60     14.84     13.70     58.02     10.49     47.13     17.26     31.23     16.60     86.13     14.24     93.40     37.32     25.19     51.47     21.83     35.09    -15.05     20.10     19.50     80.59     78.42     49.84     41.80 
   350    52001.41   2851.09     90.96     46.72           86.13     72.75     62.69     11.98      5.41     74.43     39.27     80.87     88.94     42.99     99.01     97.28     17.20     99.60     14.91     13.94     57.93     10.51     47.59     16.95     31.29     16.59     86.14     14.13     93.40     37.29     25.30     51.75     21.95     35.09    -15.05     19.98     19.54     80.58     78.45     49.88     41.79 
   351    52002.48   2850.02     90.96     46.74           86.10     72.84     62.79     12.11      5.75     74.38     39.25     80.87     88.88     43.09     99.01     97.26     17.09     99.60     14.59     14.04     57.91     10.48     47.69     16.82     31.83     16.60     86.15     14.04     93.40     37.27     25.66     51.89     22.08     34.98    -15.07     19.88     19.30     80.65     78.46     49.88     41.86 
